PlayerID,PName,Height(cm),Matches Played,Overall Win%,Top 100 Win %,Top 30 Win %,First Serve %,First Serve Win %,BPSave %,BPConv %,Aces/Match,DF/Match,Future Top 30
103580,Alexander Peya,183.0,40,0.3,0.20833333333333334,0.08333333333333333,0.5961138080665576,0.6841568975246423,0.5873493975903614,0.35135135135135137,4.65,4.175,False
103789,Irakli Labadze,188.0,40,0.35,0.34615384615384615,0.2857142857142857,0.5985560128884112,0.6804403926843319,0.6021505376344086,0.4222222222222222,5.725,5.575,False
103133,Olivier Mutis,175.0,40,0.475,0.2962962962962963,0.1,0.5093730750356376,0.6729098315422737,0.5875,0.4632352941176471,3.6,3.15,False
103656,Albert Montanes,175.0,40,0.5,0.4857142857142857,0.2,0.6104793996512975,0.686477918896282,0.6015037593984962,0.38380281690140844,3.625,2.875,True
103105,Ruben Ramirez Hidalgo,183.0,40,0.25,0.2222222222222222,0.0,0.5859671269511505,0.6532653973922372,0.543859649122807,0.39826839826839827,3.025,3.425,False
104043,Marc Lopez,175.0,40,0.475,0.44,0.125,0.6601311328400485,0.639091518061645,0.5399361022364217,0.490272373540856,0.5,1.425,False
103835,Filippo Volandri,183.0,40,0.5,0.4117647058823529,0.25,0.669070694775203,0.6476756910446466,0.5765472312703583,0.48109965635738833,0.725,2.875,True
103285,Radek Stepanek,185.0,40,0.55,0.4482758620689655,0.2727272727272727,0.606760457019812,0.7260928095824242,0.608058608058608,0.3940520446096654,7.35,3.05,True
103581,Flavio Saretta,183.0,40,0.5,0.5,0.5,0.5986449021980124,0.6562909876496296,0.6144927536231884,0.4083333333333333,4.775,2.75,False
104417,Robin Soderling,193.0,40,0.575,0.5555555555555556,0.4666666666666667,0.6214700120468247,0.7528249591790159,0.5922330097087378,0.4353448275862069,8.8,2.825,True
103898,Julien Benneteau,185.0,40,0.425,0.375,0.09090909090909091,0.6148599410280629,0.6589738689073569,0.5511551155115512,0.4015748031496063,3.4,3.15,True
103672,Ricardo Mello,175.0,40,0.45,0.34615384615384615,0.36363636363636365,0.626745266687331,0.6459415606124788,0.5889967637540453,0.4429223744292237,3.15,2.8,False
104386,Janko Tipsarevic,180.0,40,0.3,0.13043478260869565,0.15384615384615385,0.5418986563308518,0.7112184119815282,0.5409836065573771,0.3460207612456747,6.15,2.825,True
104229,Yen Hsun Lu,180.0,40,0.275,0.14285714285714285,0.125,0.6020121117155174,0.6969886556108241,0.5147058823529411,0.36,4.375,3.725,False
104499,Jimmy Wang,178.0,40,0.325,0.3225806451612903,0.16666666666666666,0.6074527755063126,0.6450476598206458,0.6186868686868687,0.3771043771043771,3.45,2.175,False
104268,Alejandro Falla,185.0,40,0.3,0.16666666666666666,0.07142857142857142,0.613138874721989,0.6424205270314916,0.5478260869565217,0.3879003558718861,2.9,1.65,False
103693,Thierry Ascione,188.0,40,0.35,0.2916666666666667,0.25,0.6391510945030945,0.6779615857875082,0.5620689655172414,0.44495412844036697,3.625,2.875,False
104330,Rajeev Ram,193.0,40,0.4,0.15384615384615385,0.125,0.5751349299785273,0.7347661362893846,0.5778688524590164,0.4114583333333333,7.775,2.925,False
103971,Karol Beck,180.0,40,0.3,0.2727272727272727,0.07142857142857142,0.5330104840776467,0.7208112764033071,0.5652173913043478,0.39147286821705424,6.9,5.05,False
103408,Brian Vahaly,183.0,40,0.375,0.28,0.23076923076923078,0.64455694861326,0.6600088333772358,0.5849056603773585,0.3732394366197183,3.55,3.575,False
104745,Rafael Nadal,185.0,40,0.55,0.48484848484848486,0.25,0.7146243788039996,0.6666806167890662,0.6074074074074074,0.41522491349480967,1.4,2.1,True
103970,David Ferrer,175.0,40,0.525,0.45161290322580644,0.23076923076923078,0.6110776320573156,0.634957597520434,0.5587301587301587,0.45964912280701753,1.625,3.425,True
104269,Fernando Verdasco,188.0,40,0.425,0.3448275862068966,0.07692307692307693,0.6616614434249367,0.6914983963108261,0.6106870229007634,0.35390946502057613,4.575,3.8,True
104259,Philipp Kohlschreiber,178.0,40,0.35,0.27586206896551724,0.25,0.5540554982721633,0.681146051366288,0.579136690647482,0.4108527131782946,4.95,2.675,True
104755,Richard Gasquet,185.0,40,0.375,0.3,0.3333333333333333,0.5610369718344984,0.7047102938132774,0.5551839464882943,0.411522633744856,4.4,3.825,True
103823,Denis Gremelmayr,183.0,40,0.425,0.3870967741935484,0.35714285714285715,0.5816221413770785,0.6732600397055586,0.5693430656934306,0.40358744394618834,3.7,2.475,False
103812,Victor Hanescu,198.0,40,0.5,0.4230769230769231,0.3,0.6575816565232061,0.685270496435947,0.6282527881040892,0.4380165289256198,4.025,1.95,True
103535,Olivier Patience,180.0,40,0.35,0.2916666666666667,0.16666666666666666,0.6162396112191197,0.6693755111328699,0.5751445086705202,0.35331230283911674,4.475,3.25,False
104433,Frank Dancevic,185.0,40,0.4,0.26666666666666666,0.1,0.582602712167773,0.7200552143223938,0.6,0.3253968253968254,7.475,2.25,False
103325,Wesley Moodie,196.0,40,0.35,0.32,0.2,0.6862157210220018,0.7454442303485034,0.6120689655172413,0.32972972972972975,12.0,3.2,False
103857,Igor Kunitsyn,180.0,40,0.4,0.40625,0.2727272727272727,0.5699993971308375,0.6638354063204869,0.5887850467289719,0.3917910447761194,2.375,2.025,False
104019,Kristof Vliegen,193.0,40,0.425,0.2608695652173913,0.1,0.6067359082973199,0.6684660382316294,0.519163763066202,0.4493927125506073,4.325,2.675,True
103429,Peter Luczak,183.0,40,0.35,0.20689655172413793,0.125,0.6462598244962188,0.66662221432409,0.6222910216718266,0.38735177865612647,4.4,2.925,False
104607,Tomas Berdych,196.0,40,0.475,0.42857142857142855,0.1,0.5744230544229382,0.7221706643393799,0.6165644171779141,0.3745819397993311,7.95,3.725,True
104056,Roko Karanusic,183.0,40,0.225,0.13043478260869565,0.0,0.6048900130729633,0.678822811276517,0.5799373040752351,0.33093525179856115,3.925,1.45,False
104025,Amer Delic,196.0,40,0.225,0.08333333333333333,0.0,0.578911212564143,0.7207344122645817,0.62,0.3333333333333333,10.725,3.325,False
103169,Oscar Hernandez,180.0,40,0.325,0.25,0.125,0.6444337424163179,0.6468513349452608,0.5963855421686747,0.36403508771929827,1.825,2.2,False
104035,Bobby Reynolds,183.0,40,0.25,0.19230769230769232,0.125,0.5818611156874172,0.7102760281378857,0.5612244897959183,0.30612244897959184,9.9,4.425,False
104527,Stanislas Wawrinka,183.0,40,0.4,0.36666666666666664,0.3,0.5713625660654086,0.6991159628938645,0.6398809523809523,0.3344594594594595,6.95,4.175,True
104597,Nicolas Almagro,183.0,40,0.375,0.34375,0.14285714285714285,0.6065343578814071,0.7016700830836189,0.6355140186915887,0.42386831275720166,5.725,3.025,True
104214,Igor Andreev,185.0,40,0.425,0.45454545454545453,0.8,0.6106137766917407,0.6758263086934189,0.574468085106383,0.3992673992673993,3.95,3.475,True
103808,Potito Starace,188.0,40,0.425,0.43333333333333335,0.38461538461538464,0.7382281269530562,0.6413090530391927,0.6268656716417911,0.4153846153846154,2.575,1.9,True
